file,kpc,ell_t,theta_t,Nf,x0,y0,width,height,ell,theta,x1,y1,width_o,height_o,ell_o,theta_o
0.0400_0.5000_-1.5708_14_1.dat,0.0400,0.5000,-1.5708,1,0.0067835671342684955,0.03761523046092192,1.31059564732619,0.662966056750609,0.49414904734106324,87.8949727943509,0.007857157688931204,0.038116731611162656,1.3696114951651392,0.8828517008993634,0.3553999042678051,-89.3773366572759
0.0400_0.3500_-1.5708_18_0.dat,0.0400,0.3500,-1.5708,0,-0.0023577154308617554,0.0008016032064128997,1.2310509565134455,0.8848971782352948,0.28118558086215995,-87.69861794779113,-0.00979091378330394,-0.004160509862497664,1.377642421848334,1.0641549336233445,0.22755359682115084,87.1584178479831
0.7525_0.6500_0.7854_12_0.dat,0.7525,0.6500,0.7854,0,0.003919553821166259,0.0007850444023593562,0.9296210976692145,0.31119642504434514,0.6652438011308155,45.036497241806565,0.009719197568444655,-0.017755562588673206,0.9713270947455921,0.7750748067148416,0.2020455200852319,40.52450822681308
0.7525_0.6500_-1.5708_17_0.dat,0.7525,0.6500,-1.5708,0,0.0073507014028056025,-0.01070140280561115,0.852340173033121,0.3004725087339615,0.64747348741676,-89.10289238934389,0.006166778760760632,0.0021541914188392152,1.1285015116079733,0.744875723964781,0.3399426440258584,-83.47316694651131
0.9900_0.3500_1.5708_10_0.dat,0.9900,0.3500,1.5708,0,0.0025010020040080495,0.003466933867735393,0.748399937016119,0.467931006395533,0.37475808955679435,-88.42328393612422,0.021289190385436054,0.0038600839293711888,0.9142034799580196,0.7194135046897762,0.2130706998371832,-71.71193527582129
0.2775_0.2000_-1.5708_13_1.dat,0.2775,0.2000,-1.5708,1,-0.006412825651302581,0.023146292585170414,1.168394231643791,0.9035404831704421,0.22668183503502182,-89.93090035915696,0.0049333718576443615,0.029623998777830743,1.3071199925357904,1.0041935007425338,0.23175109670351257,85.8800558402086
0.7525_0.6500_-0.7854_12_1.dat,0.7525,0.6500,-0.7854,1,0.005600172343184784,-0.010639193813924988,0.9885697503638406,0.3294785283502642,0.6667119055291744,-46.11093170080122,0.005075818883034183,-0.01803618598176772,1.1112920168114577,0.6042735967121761,0.45624229494064894,-47.82873421731415
0.0400_0.8000_-1.5708_18_0.dat,0.0400,0.8000,-1.5708,0,-0.002140280561122229,0.01256513026052113,1.4426969697301988,0.2609355094236584,0.81913352914822,89.54145176752988,3.0913931098119626e-05,0.01621902933400154,1.549614802741935,0.6449609389267021,0.5837927349522676,86.47771625334897
0.9900_0.3500_1.5708_12_1.dat,0.9900,0.3500,1.5708,1,0.012075150300601236,-0.030881763527054188,0.8254077417211378,0.5010553426527148,0.3929602094500403,89.14710045880103,-0.005390880035011385,-0.02313266429460273,0.9406736818145701,0.7956916222396268,0.15412577430174446,-84.99037486067724
0.7525_0.6500_0.0000_12_0.dat,0.7525,0.6500,0.0000,0,0.03242484969939871,0.0012134268537074082,0.8409790414414019,0.34707152969194893,0.5873006191722885,1.2717453738212612,0.038710733207802855,0.013753586703235043,1.0590936747157795,0.5875034433571917,0.4452771672771483,-9.326688041937842
0.5150_0.3500_0.7854_19_1.dat,0.5150,0.3500,0.7854,1,0.007598209540525543,0.0022927831101398756,0.9131466052536411,0.6413947135578795,0.29759941079809216,49.49465059947472,0.005836538858704585,-0.004122980784416763,1.0777244594161677,0.9857870488018834,0.08530697230727158,53.54298687870066
0.2775_0.5000_0.7854_12_1.dat,0.2775,0.5000,0.7854,1,-0.0019200995761679085,0.011130909351142861,1.245172054551192,0.5316334068209697,0.5730442191680964,44.54721458131249,-0.00828590560545059,0.006056520011464326,1.332409625460091,0.6825739629183187,0.48771462628647644,46.81094547338763
0.7525_0.2000_0.0000_16_0.dat,0.7525,0.2000,0.0000,0,-0.021122244488978037,0.010949899799599214,0.918323263885346,0.7289109489928159,0.20625886584985664,6.673815242977128,-0.011174427190772102,0.00759437374962701,1.0962657290839581,0.9639381072951624,0.12070761520509177,-13.407636992334716
0.7525_0.5000_1.5708_13_1.dat,0.7525,0.5000,1.5708,1,-0.009368737474949856,-0.002344689378757603,0.7770658247743691,0.4275033398045995,0.44984925835757805,-87.7889113063267,0.007035958030825546,-0.006521177736778865,0.9276708119257258,0.7385671886002843,0.20384776678796934,89.66935048169945
0.2775_0.5000_1.5708_15_0.dat,0.2775,0.5000,1.5708,0,-0.012134268537074106,-0.02903807615230469,1.1888200448648854,0.579193708319824,0.5127995100506133,-89.21534307367811,-0.01475866845366274,-0.010685191542120132,1.303908782533099,0.8820956804594048,0.32349893468332913,-81.71470939293329
0.0400_0.6500_-1.5708_16_0.dat,0.0400,0.6500,-1.5708,0,-0.0014238476953907853,0.009719438877755589,1.3082051520606366,0.44310396296296145,0.6612886271965828,88.47141069606002,-0.006282551261520473,0.017510859591240165,1.3658077129641268,0.8671388445107696,0.36510913192247796,-84.0862683473913
0.0400_0.5000_0.0000_17_0.dat,0.0400,0.5000,0.0000,0,0.003887775551102124,-0.004729458917835708,1.3243332853860397,0.658872691590426,0.5024872523698849,2.3686338435394703,0.0035543151967475906,-0.00044884073891075517,1.4542912742913123,0.9777193523529757,0.3277004616359085,2.4705358832346747
0.7525_0.8000_1.5708_15_1.dat,0.7525,0.8000,1.5708,1,-0.0022084168336673534,-0.021763527054108292,0.9111771943699905,0.1779918244336517,0.8046572878102821,89.46002471910172,0.010739005642418578,-0.002308283521628548,1.0627239406738758,0.6643304811209819,0.37487953767209914,-85.30922058897758
0.7525_0.3500_-0.7854_17_1.dat,0.7525,0.3500,-0.7854,1,-0.003567417478230807,0.004027957966979514,0.8731606972176513,0.5942659993603224,0.3194082128822723,-53.21617156777664,-0.0028373711632820498,-0.003002611005099649,1.061436271148953,0.884367051721278,0.16682039632582568,-80.22248481010911
0.7525_0.5000_0.0000_14_1.dat,0.7525,0.5000,0.0000,1,-0.015571142284569213,-0.001402805611222483,0.9170772582564697,0.45364229549878754,0.5053390634053625,-3.267828548755972,-0.017491066205306605,0.009237163633815545,1.0630813883969035,0.7499627053916655,0.29453876854848526,-7.489947402812589
0.0400_0.5000_0.0000_13_1.dat,0.0400,0.5000,0.0000,1,-0.031182364729459,0.01446893787575146,1.2745872071523037,0.6137627786103538,0.5184615260797815,-5.327388010476,-0.022895338355062505,0.01054447668278537,1.3462962279935935,0.792355261021588,0.4114554846503228,-10.82994069988581
0.0400_0.2000_-1.5708_19_1.dat,0.0400,0.2000,-1.5708,1,0.009971943887775557,0.004769539078156388,1.2533699339589641,1.0531929825994273,0.15971098870007738,-85.72449403174349,-0.00921855438481747,0.0047274420075507015,1.309319818972506,1.2299406382719096,0.060626272932223335,-68.55744900471879
0.5150_0.2000_-1.5708_15_0.dat,0.5150,0.2000,-1.5708,0,0.018372745490981984,0.020200400801603284,1.1118775101243608,0.8342985690216047,0.24964884942380883,-82.64412248897095,0.02343173377336042,0.006359229552214952,1.1870766091939637,1.0253552303150109,0.13623499749419143,82.97036355403473
0.5150_0.6500_-0.7854_17_0.dat,0.5150,0.6500,-0.7854,0,-0.004071886444367886,0.021123220909333256,1.0066300595347757,0.3476538455759244,0.6546359387115896,-46.65393385754973,-0.016472944112599353,0.030994512299898355,1.1632516987425534,0.6117365634759208,0.474115048241758,-49.847529492229086
0.9900_0.8000_-0.7854_11_1.dat,0.9900,0.8000,-0.7854,1,-0.0013461952748040939,-0.0005243076333446684,0.812601075281944,0.1535643944574721,0.811021177391144,-46.7563352343966,-0.017601417174492005,0.005255285540132611,0.9279978580260914,0.6060575670054071,0.3469192177937469,-53.553615011213154
0.0400_0.6500_-0.7854_18_1.dat,0.0400,0.6500,-0.7854,1,-0.011471709312817087,0.005589544485752241,1.195625258803379,0.43978451615636527,0.6321719427402228,-44.9213698791595,-0.026681048720525596,0.016842370101195676,1.4259872050219886,0.674139238266999,0.5272473442308314,-39.78094731400671
0.5150_0.8000_-0.7854_16_1.dat,0.5150,0.8000,-0.7854,1,-0.0032932187564680498,0.005209067189662888,0.9365823848142214,0.20495608941743568,0.7811659788390208,-45.56428657432983,0.012473110739060362,0.0015970316116654254,1.0862261854077215,0.6621892345872057,0.39037629226490345,-46.421734225509965
0.9900_0.3500_0.7854_15_0.dat,0.9900,0.3500,0.7854,0,0.023159518393431507,0.02649383153197244,0.7679179380494275,0.4827878555025951,0.3713028025769074,48.703177341491454,0.005255563370348485,0.04092050504849883,0.9686127440282646,0.8332732080055761,0.1397251242636337,50.72156102109344
0.5150_0.5000_0.0000_12_0.dat,0.5150,0.5000,0.0000,0,-0.01805611222444898,-0.001643286573146333,0.9353040817477482,0.4761745087978449,0.4908880244507804,-2.3325282181994,0.002254847554546624,0.001270509195061904,1.104697022751615,0.7436759065296376,0.326805548296613,-5.4393177413786304
0.5150_0.8000_0.7854_18_1.dat,0.5150,0.8000,0.7854,1,0.013408104937048249,0.008357747085046557,1.0021340316135545,0.19717961484760324,0.8032402766223589,44.68476920601441,0.025652003938461777,0.0017175691120483382,1.1776647260276967,0.7196819447758982,0.3888906334119304,44.10307159728177
0.5150_0.6500_0.7854_18_1.dat,0.5150,0.6500,0.7854,1,0.027735165280107565,0.022031548457911457,1.0218735355954307,0.31855164511860495,0.6882670565169402,45.60067766413473,0.021994160233593404,0.01048738392434025,1.2243816516879962,0.6647626342727394,0.45706256431051295,44.01939648878363
0.0400_0.8000_0.7854_19_0.dat,0.0400,0.8000,0.7854,0,0.023520157022313186,0.017489202191191072,1.208984858522126,0.24314621026372588,0.7988839905232974,44.73677275151809,0.02550315187978863,-0.007077143612429262,1.3756689675707083,0.7957134263777542,0.42158073989056877,47.82652334776139
0.5150_0.2000_-0.7854_15_0.dat,0.5150,0.2000,-0.7854,0,0.031441453428791774,-0.0005838236349675791,1.0112713538488398,0.7950634328087738,0.2137981267017911,-35.22284423463748,0.04113017273038158,-0.0023062226813015474,1.2288662437988285,1.0012062620707458,0.18526018016762424,-57.84460174454102
0.5150_0.2000_-1.5708_15_1.dat,0.5150,0.2000,-1.5708,1,0.0022124248496994204,-0.02801603206412817,1.0815122482777593,0.6830320565607395,0.3684472296560437,-78.29034362349634,-0.0002871413250217636,-0.020079413866359853,1.1679744554563514,0.8397324716048132,0.28103524209635844,-66.97662998378925
0.5150_0.2000_1.5708_14_0.dat,0.5150,0.2000,1.5708,0,-0.0037194388777555265,-0.005350701402805687,1.0458357453673504,0.8332093948331448,0.20330759536194698,-82.23140386014767,-0.012923252074640536,-0.010106925833424395,1.1713567076881477,1.0353991974026808,0.11606840972789567,-79.96454020041003
0.5150_0.6500_0.0000_17_1.dat,0.5150,0.6500,0.0000,1,0.0014829659318636446,0.002083166332665327,0.9822065604107891,0.3829743400441674,0.6100877804318516,0.4154324054191534,-0.004257382201766915,-0.012362987911192636,1.1985045343184353,0.7747936685473326,0.3535329684939893,-1.096235995061761
0.9900_0.5000_-1.5708_17_1.dat,0.9900,0.5000,-1.5708,1,-0.0018336673346693777,-0.01348697394789571,0.8005498088456396,0.387509299785116,0.5159460467002188,-86.79178429949995,0.007731324454049655,0.0024420052443683516,1.1088357084622575,0.8139194035698922,0.26596934301597996,66.49354473011752
0.2775_0.6500_0.7854_14_0.dat,0.2775,0.6500,0.7854,0,0.02958157837807564,0.03024617372953153,1.1346624777565757,0.3751336208420924,0.6693874802454061,45.09757080617363,0.030585061500031173,0.02144427317512541,1.244706684415126,0.6242606078763291,0.498467698701512,47.954159517983626
0.7525_0.2000_-1.5708_13_0.dat,0.7525,0.2000,-1.5708,0,0.007535070140280587,0.0004208416833668072,0.839811033481981,0.7382669075221192,0.12091306485798936,-84.57633602996037,0.004300105106099036,0.0008782130304632052,1.0241542914116646,0.8716178537617946,0.1489389234893682,-72.52499960623638
