file,kpc,ell_t,theta_t,Nf,x0,y0,width,height,ell,theta,x1,y1,width_o,height_o,ell_o,theta_o
0.5150_0.3500_0.0000_21_1.dat,0.5150,0.3500,0.0000,1,0.037915831663326564,-0.022391783567134303,0.9735869293473071,0.6413607491556491,0.3412393595037091,-2.994942288799791,0.030114150182611023,-0.022300576613827526,1.1571562898652283,0.8992748308517936,0.22285793308306667,15.764770933576528
0.5150_0.3500_0.7854_13_0.dat,0.5150,0.3500,0.7854,0,-0.011669387461064601,-0.007432414964576111,1.0652529926203702,0.6343894257159259,0.4044706467752618,44.75749562540682,-0.0077772940611194686,0.0008111451071350739,1.1824512178535245,0.7798129382169185,0.3405115353236352,49.49474162952986
0.5150_0.6500_-1.5708_26_0.dat,0.5150,0.6500,-1.5708,0,-0.001262525050100206,-0.003446893787575067,1.0504265803968094,0.3247622136941324,0.6908282599137484,89.13899505041027,0.0025041425661027593,-0.0008262615433583353,1.2542001370631735,0.9318010190752701,0.25705555952404124,80.61689652911238
0.7525_0.6500_0.7854_30_1.dat,0.7525,0.6500,0.7854,1,-0.0177251406261963,-0.015830547907866824,0.85545620237337,0.3147732755437835,0.6320404543558404,45.963040246735204,-0.005296001768076678,-0.016944166329145142,1.2094294538150498,0.9967252313753646,0.17587154155104,47.01542862987086
0.0400_0.8000_1.5708_25_0.dat,0.0400,0.8000,1.5708,0,-0.004925851703406832,0.02254509018036064,1.3379649556786841,0.255772543217468,0.8088346468777823,88.75982524127319,-0.001841226489273296,0.022473636812769218,1.5236813535628124,0.875218568346235,0.425589499865101,88.96896818915927
0.2775_0.2000_1.5708_32_0.dat,0.2775,0.2000,1.5708,0,-0.004024048096192405,-0.023446893787575224,1.085459487238027,0.9245666218626277,0.14822558305220057,82.88405055688337,0.0088752931735751,-0.015986860211731454,1.4194819834658992,1.3928978678863047,0.018728040150735148,-72.47316349707432
0.7525_0.8000_0.7854_16_0.dat,0.7525,0.8000,0.7854,0,-0.011237187925469651,-0.00860147928216907,0.8279067721130727,0.17995634329190674,0.7826369473550714,44.90787099100652,-0.009750674874992739,0.008133183540157567,1.0207106627906821,0.6952389466424306,0.3188677536280389,44.90595215449497
0.2775_0.6500_0.7854_37_0.dat,0.2775,0.6500,0.7854,0,0.02527800464167575,0.006123771452700671,1.1828536037529327,0.4055699434981194,0.6571258334832513,47.7913259906295,-0.006089325166548103,0.004447932978911434,1.615373654070932,0.9691844309318346,0.4000246144355669,44.365529088280084
0.5150_0.6500_0.7854_32_0.dat,0.5150,0.6500,0.7854,0,0.008107638173464543,0.007621590826877381,0.9539210762515237,0.3487563110189886,0.6343971008697675,43.136444459555065,-0.001826157344841533,0.01694532294230573,1.4030449487980503,0.8879077126147087,0.3671566164894755,48.73956766232496
0.2775_0.6500_-1.5708_13_1.dat,0.2775,0.6500,-1.5708,1,0.010170340681362714,-0.002685370741482891,1.2187521973540807,0.4001851671560663,0.6716435317820382,-87.31427080316391,0.021775171769412117,-0.0074983635321370645,1.339031760498708,0.768524780546242,0.42605933390257067,-86.97594614808393
0.9900_0.2000_0.0000_18_0.dat,0.9900,0.2000,0.0000,0,0.015190380761522968,-0.0014268537074148123,0.7370426404267972,0.5918198074670062,0.19703450654591326,-4.8254454748897615,-0.0075755084412143184,-0.011947870367735066,1.1189928815736268,0.914075455922945,0.183126657036914,15.557402669848244
0.9900_0.2000_1.5708_23_0.dat,0.9900,0.2000,1.5708,0,0.005563126252504987,-0.0050501002004008765,0.7748702868316367,0.5596054160463902,0.2778076207637822,-85.07053085564446,0.012347312353791842,-0.0016861816404807228,1.2053238567900282,0.863881663889444,0.2832783827990427,-65.02543845523705
0.0400_0.3500_0.0000_25_1.dat,0.0400,0.3500,0.0000,1,-0.020761523046092255,-0.0011723446893787863,1.3052330439390905,0.7990055565637633,0.38784452303442496,3.957900717064348,0.016032732331410598,-0.008700818156535785,1.508111557635158,1.1212036165367891,0.2565512737698742,14.367580549552173
0.2775_0.5000_0.7854_38_1.dat,0.2775,0.5000,0.7854,1,-0.019852837684215516,-0.005370610622639397,1.1795360595611524,0.5718679466637471,0.5151755285238917,47.1177673269193,-0.003962339849046226,-0.00576914941298623,1.405817880814986,1.152625413120254,0.18010332003171725,44.187742116192
0.9900_0.5000_-1.5708_23_1.dat,0.9900,0.5000,-1.5708,1,0.004358717434869698,0.027895791583166414,0.722283415351635,0.3684468351952059,0.4898860649931551,85.61743369623306,-0.008308342106850131,0.025812769429049323,1.0624681612122526,0.8595695421712559,0.1909691287214611,-72.09641065099912
0.2775_0.8000_0.7854_30_0.dat,0.2775,0.8000,0.7854,0,0.011721818224398972,0.012538037675227553,1.0932594130088187,0.23895863500062764,0.781425495031434,45.26479642142788,-0.007062390606667453,-0.011672720878219568,1.3664063710644998,0.9775902358448109,0.284553807310472,45.754121526842
0.9900_0.8000_1.5708_21_1.dat,0.9900,0.8000,1.5708,1,-0.0006973947895791765,-0.00955911823647302,0.8206588332913637,0.1510992623909787,0.815880538585109,-89.4656223249779,0.002090134694483948,-0.012990204293891972,1.030300300434739,0.7086741850072442,0.31216735090903447,78.40797636005793
0.0400_0.2000_1.5708_29_0.dat,0.0400,0.2000,1.5708,0,-0.020777555110220457,0.039639278557114146,1.337461930863044,1.0348369269999416,0.22626812537970564,-89.23203985871228,-0.04808565597349201,0.0630525729393911,1.5099206119258166,1.1977895096755389,0.20672020752943598,89.96855074474178
0.2775_0.5000_1.5708_19_0.dat,0.2775,0.5000,1.5708,0,-0.010250501002003967,-0.00821643286573154,1.1474133428622055,0.6376370589511892,0.44428303634624555,87.9785884936452,-0.019649590966044694,-0.0022143610673553693,1.2935135505098816,0.956309166973937,0.26068871362269397,-77.36010073087755
0.7525_0.6500_1.5708_39_0.dat,0.7525,0.6500,1.5708,0,-0.0041172344689378694,0.0007615230460921002,0.8580710176137951,0.31632018665258277,0.6313589666130015,-87.48919753797132,0.01782080659791039,-0.044753939254694605,1.3698268226190322,1.0371269553032236,0.24287731983500294,-89.7876360485815
0.9900_0.6500_1.5708_33_1.dat,0.9900,0.6500,1.5708,1,0.006214428857715435,0.003567134268536999,0.7912981963038562,0.2689917177621345,0.6600627689806556,-89.67950070472432,0.009986859462177967,0.0123327578615044,1.150072424725204,0.9486866816909805,0.1751070095279802,70.89016366998358
0.5150_0.8000_0.7854_18_1.dat,0.5150,0.8000,0.7854,1,0.008097010316031857,0.014320683628599656,1.0339674932865266,0.19659153221524828,0.8098668154543519,44.666618019693175,0.012204905511084467,0.0059404406157879406,1.1781827961219276,0.6379756212731373,0.45850879560193936,44.701330307439775
